GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US93226,93226,ZCTA5 93226,165,48,58854,33595,97.6,3.8,58438,32753,2.4,3.8,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,0.0,19.0,-,**,97.6,3.8,58438,32753,4.2,7.2,-,**,17.6,15.5,44792,34392,48.5,17.3,79107,28703,29.7,15.4,26607,85374,92,41,80000,32290,25.0,25.0,77292,115957,75.0,25.0,80625,29001,100.0,30.6,80000,32290,0.0,30.6,-,**,0.0,30.6,-,**,73,37,35625,26949,49.3,25.5,23333,27465,39.7,24.2,18958,39145,9.6,16.5,-,**,50.7,25.5,37292,51053,34.2,23.7,14821,46183,16.4,24.9,-,**,35.8,(X),(X),(X),52.2,(X),(X),(X),15.1,(X),(X),(X)
8600000US93230,93230,ZCTA5 93230,20896,497,53008,2278,81.4,1.6,53767,2792,4.8,1.0,48726,9732,0.7,0.3,52634,23250,3.4,0.7,75515,13065,0.0,0.1,-,**,7.2,1.2,41910,10339,2.4,0.8,43472,8529,37.4,1.7,37228,2737,52.5,1.7,65452,4759,3.2,0.8,39595,11811,40.9,1.8,57177,4781,35.7,2.0,63977,3392,20.1,1.3,38032,3338,16132,478,58348,3156,51.8,2.2,51088,4680,48.2,2.2,64750,3095,69.9,2.7,74576,3267,19.7,2.1,24143,3378,10.4,1.9,40089,10901,4764,434,32448,2269,50.3,4.0,27285,3711,43.1,4.0,24504,2738,7.2,2.5,54388,15534,49.7,4.0,37438,7208,38.8,4.0,32940,4736,10.9,2.8,67407,31845,33.6,(X),(X),(X),32.0,(X),(X),(X),32.7,(X),(X),(X)
8600000US93234,93234,ZCTA5 93234,1663,128,29304,5251,51.9,7.6,30550,7694,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,48.1,7.6,27768,12424,0.0,2.1,-,**,98.6,1.6,29143,5664,1.4,1.6,-,**,4.5,3.4,25391,52640,48.2,7.0,27969,9720,36.0,7.0,33271,7371,11.2,4.6,14485,26726,1471,106,27266,8622,74.0,6.7,23259,4728,26.0,6.7,44205,19242,50.9,7.4,34538,8235,37.5,8.2,17841,6338,11.6,5.5,21304,15934,192,99,11336,4396,51.0,26.7,11062,576,47.9,27.0,11045,647,3.1,5.3,-,**,49.0,26.7,30952,42527,28.6,23.6,3631,33030,20.3,20.4,-,**,38.6,(X),(X),(X),37.5,(X),(X),(X),41.1,(X),(X),(X)
8600000US93235,93235,ZCTA5 93235,1064,157,32783,4662,77.7,8.7,32795,4334,0.0,3.2,-,**,0.0,3.2,-,**,4.3,4.8,-,**,0.0,3.2,-,**,13.9,6.6,35250,16635,4.0,3.6,39327,35061,72.0,10.1,32123,4871,22.0,8.6,39231,27401,8.0,6.6,30493,47561,25.8,9.4,34216,16576,54.1,12.6,31500,14870,12.1,6.5,34911,15893,964,151,33656,4753,66.5,10.0,34443,12050,33.5,10.0,31020,6737,72.2,11.6,33370,4634,13.4,8.3,15550,19374,14.4,8.4,42386,7780,100,65,10208,19732,53.0,36.8,17404,13678,53.0,36.8,17404,13678,0.0,28.8,-,**,47.0,36.8,-,**,47.0,36.8,-,**,0.0,28.8,-,**,28.9,(X),(X),(X),26.5,(X),(X),(X),52.0,(X),(X),(X)
8600000US93238,93238,ZCTA5 93238,739,171,58012,11401,100.0,4.6,58012,11401,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,100.0,4.6,58012,11401,0.0,4.6,-,**,20.7,11.3,49913,55537,29.6,15.1,59037,72730,49.7,15.6,36791,39991,462,155,62000,90746,30.1,18.7,59155,9660,69.9,18.7,113165,60308,97.6,4.0,62393,101999,2.4,4.0,-,**,0.0,7.3,-,**,277,115,16128,10912,57.4,30.5,12366,4110,57.4,30.5,12366,4110,0.0,11.9,-,**,42.6,30.5,75577,108221,5.4,8.4,-,**,37.2,30.2,77019,119882,31.1,(X),(X),(X),37.4,(X),(X),(X),20.6,(X),(X),(X)
8600000US93239,93239,ZCTA5 93239,405,87,61319,36190,72.1,15.7,65882,11022,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,27.9,15.7,23203,22249,0.0,8.3,-,**,89.6,12.3,42198,44745,10.4,12.3,-,**,4.0,6.2,-,**,46.7,15.5,65257,24877,46.9,15.8,62656,57728,2.5,3.7,-,**,387,89,62578,55210,59.7,15.4,40592,33499,40.3,15.4,79375,64232,74.2,16.8,65184,30477,22.7,16.2,34167,110960,3.1,5.1,-,**,18,29,-,**,100.0,72.5,-,**,0.0,72.5,-,**,100.0,72.5,-,**,0.0,72.5,-,**,0.0,72.5,-,**,0.0,72.5,-,**,45.4,(X),(X),(X),47.5,(X),(X),(X),0.0,(X),(X),(X)
8600000US93240,93240,ZCTA5 93240,2495,319,26054,5054,97.6,2.3,25504,4563,0.0,1.4,-,**,0.6,1.0,-,**,0.0,1.4,-,**,0.0,1.4,-,**,1.8,2.0,-,**,0.0,1.4,-,**,5.9,3.3,53958,53738,92.2,3.9,24965,4548,0.0,1.4,-,**,18.6,6.3,53104,60134,31.5,8.7,19500,9498,49.9,9.2,28286,5727,1419,284,42790,12573,23.9,8.6,42938,28123,76.1,8.6,42564,17395,76.4,10.6,60238,36609,8.5,7.4,9659,16106,15.1,9.9,43000,51423,1076,226,20482,4592,59.2,13.3,18125,9772,49.6,15.4,13971,6438,9.6,8.7,45731,34376,40.8,13.3,22969,4115,32.4,12.6,21331,6311,8.4,5.9,85323,106000,19.4,(X),(X),(X),16.8,(X),(X),(X),22.9,(X),(X),(X)
8600000US93241,93241,ZCTA5 93241,4178,176,31886,2636,79.0,4.3,31175,2740,0.7,0.6,35852,10808,0.9,0.6,27375,10761,1.1,0.8,43750,52987,0.0,0.8,-,**,16.7,3.9,35625,15305,1.6,1.1,34569,20468,92.7,2.9,31957,2821,6.2,2.7,24375,25663,6.5,2.8,20857,8227,40.3,4.8,28719,6446,42.0,4.4,43893,3230,11.2,2.5,19383,2555,3701,218,30555,2932,64.8,4.4,28542,4500,35.2,4.4,34583,5885,59.5,5.3,36436,3136,32.0,5.9,24114,7084,8.6,3.0,28844,5611,477,120,15885,6572,47.2,13.2,18125,15223,35.4,13.7,17569,14474,11.7,10.0,45500,74917,52.8,13.2,15417,21157,37.5,12.4,12042,3711,15.3,8.8,103594,131271,29.5,(X),(X),(X),28.3,(X),(X),(X),29.1,(X),(X),(X)
8600000US93242,93242,ZCTA5 93242,1056,90,40109,9112,65.0,6.8,36481,7586,0.4,0.6,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,33.5,6.9,48788,20309,1.1,1.1,109000,18374,52.0,7.3,33508,14505,47.3,7.2,41220,11807,4.2,3.3,25781,5639,36.4,8.5,40526,20075,34.3,8.2,51125,23305,25.2,7.9,37708,7300,821,105,48663,8065,36.5,8.4,34474,22516,63.5,8.4,49283,7984,70.5,9.6,50337,11516,17.5,7.6,25417,9490,11.9,6.2,53500,17184,235,86,25221,6169,37.9,18.8,23162,15788,30.6,18.6,19286,31028,7.2,10.9,-,**,62.1,18.8,27059,8223,62.1,18.8,27059,8223,0.0,13.8,-,**,33.0,(X),(X),(X),35.8,(X),(X),(X),16.2,(X),(X),(X)
8600000US93243,93243,ZCTA5 93243,556,195,60724,26070,91.5,10.4,55809,37925,0.0,6.1,-,**,0.0,6.1,-,**,8.5,10.4,61563,96169,0.0,6.1,-,**,0.0,6.1,-,**,0.0,6.1,-,**,33.8,19.8,46250,64140,57.7,19.6,63080,40573,11.7,13.2,-,**,34.2,18.1,55882,49802,45.0,19.0,70200,20041,9.2,7.5,24712,15947,464,196,60278,37114,51.3,22.7,61319,18623,48.7,22.7,43036,55809,76.3,18.7,63182,11276,23.7,18.7,20962,20940,0.0,7.3,-,**,92,42,79375,50518,23.9,29.9,92222,120876,1.1,3.8,-,**,22.8,28.7,92361,137362,76.1,29.9,40000,92229,47.8,23.6,24333,5393,28.3,36.0,-,**,50.0,(X),(X),(X),54.5,(X),(X),(X),27.2,(X),(X),(X)
8600000US93244,93244,ZCTA5 93244,155,53,36406,11958,98.7,2.9,36719,12745,0.0,20.1,-,**,0.0,20.1,-,**,0.0,20.1,-,**,0.0,20.1,-,**,0.0,20.1,-,**,1.3,2.9,-,**,3.2,5.3,-,**,95.5,6.4,37500,15541,0.0,20.1,-,**,11.6,12.5,-,**,48.4,19.7,34519,9976,40.0,15.7,51136,22646,106,45,39722,21024,17.0,16.7,-,**,83.0,16.7,50455,14080,83.0,15.7,50455,14721,9.4,14.2,-,**,7.5,8.8,-,**,49,33,14659,41208,67.3,30.9,13523,79648,51.0,34.6,12614,7069,16.3,25.9,-,**,32.7,30.9,33750,61491,32.7,30.9,33750,61491,0.0,44.0,-,**,48.4,(X),(X),(X),49.1,(X),(X),(X),46.9,(X),(X),(X)
8600000US93245,93245,ZCTA5 93245,11473,476,51280,3547,68.6,2.8,54392,5649,7.7,2.0,51659,16862,2.3,0.6,50250,18552,6.7,1.3,49148,22908,0.2,0.2,41406,40452,11.4,2.2,38468,4512,3.2,0.9,39676,12727,30.5,2.3,39527,4684,51.3,2.9,61407,4548,8.3,1.8,36081,3257,46.5,2.6,51486,5422,30.9,2.4,67069,10618,14.3,1.7,34943,12804,8786,431,54351,5544,56.9,3.4,49474,6180,43.1,3.4,62515,7189,67.1,3.2,68781,7341,23.9,3.3,30513,6639,9.0,2.2,40477,12098,2687,404,38534,5528,51.2,6.8,26406,9414,41.2,6.1,22254,6279,10.0,4.0,55709,12477,48.8,6.8,47454,10958,34.1,6.6,42450,7911,14.7,5.2,100893,64499,26.9,(X),(X),(X),26.3,(X),(X),(X),27.4,(X),(X),(X)
8600000US93247,93247,ZCTA5 93247,4947,263,34505,3848,83.6,2.9,34237,5035,0.0,0.7,-,**,0.2,0.2,-,**,1.9,1.2,43500,34157,0.0,0.7,-,**,11.9,2.6,33972,7549,2.4,1.0,36912,73686,74.1,3.4,32329,3596,23.9,3.3,43273,9739,3.5,1.6,23750,10781,38.7,4.1,32151,4901,40.8,4.8,44788,7987,17.1,3.1,28015,4401,4015,245,37227,7791,55.8,4.5,31256,1915,44.2,4.5,50245,7143,69.6,5.1,43251,3476,22.0,4.8,26944,6742,8.4,3.2,26588,7651,932,190,14181,2575,46.6,8.2,13571,2137,40.1,8.8,12500,3056,6.4,4.3,36429,49472,53.4,8.2,15081,6601,38.0,10.2,14200,9689,15.5,8.7,15833,26383,40.1,(X),(X),(X),40.4,(X),(X),(X),33.3,(X),(X),(X)
8600000US93249,93249,ZCTA5 93249,567,43,33011,4736,91.9,4.3,31382,4941,0.5,0.9,-,**,0.0,6.0,-,**,0.0,6.0,-,**,0.0,6.0,-,**,5.6,3.8,37143,6996,1.9,1.8,-,**,98.2,2.1,33125,4924,1.8,2.1,-,**,7.4,3.8,27500,4711,61.4,7.2,30781,4750,26.6,6.6,42083,10325,4.6,3.2,19250,4489,511,49,30078,5162,80.6,6.8,29071,3923,19.4,6.8,38375,10697,71.4,6.6,32891,6578,13.7,4.8,24583,21462,14.9,5.5,25000,5801,56,28,27955,6749,10.7,14.9,-,**,0.0,41.1,-,**,10.7,14.9,-,**,89.3,14.9,27083,7764,55.4,27.3,19196,6495,33.9,25.8,68750,45068,28.4,(X),(X),(X),28.4,(X),(X),(X),23.2,(X),(X),(X)
8600000US93250,93250,ZCTA5 93250,3115,229,34961,3510,85.9,3.5,33345,4889,0.0,1.1,-,**,0.4,0.5,-,**,0.8,1.2,-,**,0.0,1.1,-,**,10.4,2.9,43125,11211,2.4,1.7,37273,85250,90.4,3.0,35380,3470,8.1,2.6,26875,34779,3.9,2.2,37000,32776,50.3,4.4,35427,3807,34.5,4.2,39024,5353,11.3,2.2,21020,3709,2818,202,33851,4213,61.9,5.8,31458,5091,38.1,5.8,39929,6471,66.0,6.2,38306,3681,20.1,4.4,26375,2729,13.9,5.3,29904,10726,297,96,15625,9347,39.4,17.1,12986,4467,38.7,17.2,12847,4513,0.7,1.1,-,**,60.6,17.1,26900,7677,35.4,14.3,26150,10856,25.3,16.3,28542,37345,30.4,(X),(X),(X),27.8,(X),(X),(X),37.4,(X),(X),(X)
8600000US93251,93251,ZCTA5 93251,69,19,40179,6518,97.1,4.6,40536,6655,0.0,37.0,-,**,0.0,37.0,-,**,0.0,37.0,-,**,0.0,37.0,-,**,2.9,4.6,-,**,0.0,37.0,-,**,31.9,15.0,40833,62753,68.1,15.0,37188,14344,0.0,37.0,-,**,26.1,15.3,36250,53957,59.4,21.3,43750,34867,14.5,10.8,23750,11415,65,19,40536,15813,33.8,15.9,38125,35062,66.2,15.9,42750,35173,76.9,18.6,39375,5494,13.8,13.8,27188,134568,9.2,13.4,-,**,4,7,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,37.7,(X),(X),(X),33.8,(X),(X),(X),100.0,(X),(X),(X)
8600000US93252,93252,ZCTA5 93252,612,64,31771,6582,86.4,6.6,29886,3710,0.0,5.6,-,**,2.9,2.8,132750,132955,3.9,3.1,54167,80324,0.0,5.6,-,**,4.1,4.9,73162,95634,2.6,2.3,132500,207247,18.0,6.2,28636,22637,73.9,6.9,30833,4441,3.9,3.4,67000,41644,23.5,4.9,40500,17520,51.3,6.8,31354,19211,21.2,5.6,22250,5787,395,52,43646,14734,32.7,6.9,41750,14691,67.3,6.9,48125,41117,68.4,9.0,63500,25241,23.5,7.9,26125,13379,8.1,5.3,43500,81536,217,55,19760,4601,28.6,11.0,19722,3504,22.1,9.5,17778,3009,6.5,5.9,23333,39342,71.4,11.0,19779,8379,53.5,11.9,17679,8954,18.0,9.0,49688,26342,30.7,(X),(X),(X),34.7,(X),(X),(X),21.2,(X),(X),(X)
8600000US93254,93254,ZCTA5 93254,254,45,32750,10716,84.6,10.7,30893,10077,0.0,12.8,-,**,0.0,12.8,-,**,1.6,2.0,-,**,0.0,12.8,-,**,9.8,8.6,45521,23978,3.9,5.6,-,**,39.4,11.9,29063,12241,55.1,13.0,33929,11475,0.8,1.5,-,**,37.4,10.7,33750,24554,36.6,11.5,42361,18371,25.2,9.8,20577,4083,154,42,42500,22100,55.2,14.1,45417,18332,44.8,14.1,28958,46301,77.3,13.8,45208,34576,6.5,4.4,42500,33145,16.2,13.3,39583,32428,100,36,26429,10779,54.0,16.8,26429,7513,50.0,17.1,25714,6810,4.0,5.2,-,**,46.0,16.8,28750,26066,40.0,16.2,23125,28041,6.0,6.0,-,**,24.4,(X),(X),(X),22.1,(X),(X),(X),28.0,(X),(X),(X)
8600000US93255,93255,ZCTA5 93255,277,107,29030,8466,94.9,9.0,29332,9787,0.0,11.9,-,**,0.0,11.9,-,**,0.0,11.9,-,**,0.0,11.9,-,**,5.1,9.0,-,**,0.0,11.9,-,**,5.1,9.0,-,**,94.9,9.0,29332,9787,0.0,11.9,-,**,0.0,11.9,-,**,44.0,27.3,26250,55149,56.0,27.3,29030,6341,164,95,33452,25941,0.0,19.1,-,**,100.0,19.1,33452,25941,62.8,34.2,35288,19331,9.8,14.8,-,**,27.4,35.8,-,**,113,89,28306,27803,47.8,36.0,19821,127027,47.8,36.0,19821,127027,0.0,26.1,-,**,52.2,36.0,-,**,52.2,36.0,-,**,0.0,26.1,-,**,40.4,(X),(X),(X),51.2,(X),(X),(X),24.8,(X),(X),(X)
8600000US93256,93256,ZCTA5 93256,1358,121,27361,5479,81.4,6.2,27340,5467,6.6,3.4,85478,46881,0.0,2.5,-,**,0.5,0.8,-,**,0.0,2.5,-,**,9.4,4.6,24500,31449,2.1,3.3,-,**,80.9,5.6,27048,5455,12.5,5.7,22500,19191,5.8,4.1,23188,6336,46.3,7.7,29208,4655,37.8,7.4,22209,14194,10.0,4.1,25870,36361,1119,142,28278,5795,70.3,7.0,25885,6405,29.7,7.0,43125,15941,69.3,8.9,31133,6106,14.3,6.7,13476,7379,16.4,7.3,18977,25227,239,85,21298,11008,40.2,21.2,15172,16013,29.7,18.4,7171,12076,10.5,13.6,-,**,59.8,21.2,28250,13872,50.6,22.5,27850,30323,9.2,11.4,-,**,34.8,(X),(X),(X),35.1,(X),(X),(X),15.1,(X),(X),(X)
8600000US93257,93257,ZCTA5 93257,21700,512,39551,2097,82.5,1.7,38868,2568,0.9,0.5,21595,30628,2.4,0.5,30577,12732,4.5,0.8,60703,9991,0.1,0.1,-,**,6.9,1.1,37578,9369,2.7,0.8,50438,9018,52.4,1.8,34319,2828,39.2,1.8,44482,2224,4.7,1.2,25503,5091,39.2,2.0,39212,4702,37.1,2.0,45951,5095,19.1,1.4,37139,3577,17078,523,40955,2340,58.6,2.2,33705,3340,41.4,2.2,50656,4356,65.0,2.3,50077,3783,23.4,2.1,24980,2452,11.6,2.0,30000,6568,4622,454,25141,2977,59.4,5.5,25362,4983,45.7,5.2,21572,4058,13.7,4.1,29750,18128,40.6,5.5,24811,3350,32.6,5.2,23380,2990,8.0,2.9,32274,16054,39.0,(X),(X),(X),37.7,(X),(X),(X),38.8,(X),(X),(X)
8600000US93258,93258,ZCTA5 93258,537,118,20896,2796,80.6,9.5,18885,3698,0.0,6.3,-,**,0.0,6.3,-,**,14.3,8.7,71823,20199,0.0,6.3,-,**,0.6,1.2,-,**,4.5,5.1,-,**,72.6,9.3,17143,4996,10.6,5.9,21354,31400,5.6,5.4,9474,23470,37.4,12.0,21414,2105,41.7,11.7,17708,16916,15.3,7.4,21705,27606,511,118,20649,3874,55.2,13.2,12857,4993,44.8,13.2,31289,8446,56.2,11.5,24125,10086,24.1,10.8,11758,2494,19.8,10.6,13869,54771,26,22,11875,15514,42.3,43.1,-,**,0.0,60.4,-,**,42.3,43.1,-,**,57.7,43.1,-,**,57.7,43.1,-,**,0.0,60.4,-,**,41.7,(X),(X),(X),42.5,(X),(X),(X),26.9,(X),(X),(X)
8600000US93260,93260,ZCTA5 93260,86,38,24375,6327,77.9,18.8,28750,5516,0.0,32.1,-,**,0.0,32.1,-,**,0.0,32.1,-,**,0.0,32.1,-,**,4.7,6.4,-,**,17.4,18.5,-,**,0.0,32.1,-,**,77.9,18.8,28750,5516,0.0,32.1,-,**,9.3,11.1,-,**,43.0,21.1,24219,10084,47.7,20.8,27639,10538,51,27,28750,4888,3.9,7.3,-,**,96.1,7.3,28523,4693,80.4,21.7,29432,9280,3.9,6.3,-,**,15.7,20.7,-,**,35,23,17656,8170,28.6,21.0,18750,14179,28.6,21.0,18750,14179,0.0,52.0,-,**,71.4,21.0,16875,8777,65.7,24.0,15625,8987,5.7,10.7,-,**,45.3,(X),(X),(X),64.7,(X),(X),(X),17.1,(X),(X),(X)
8600000US93261,93261,ZCTA5 93261,681,66,29005,2652,62.6,7.5,27000,6488,0.0,5.0,-,**,1.8,2.0,-,**,6.6,4.8,49219,33876,0.0,5.0,-,**,29.1,7.0,29524,4073,0.0,5.0,-,**,91.9,5.1,28375,4598,1.5,1.6,-,**,5.0,2.8,15000,3746,39.4,6.2,24333,7499,47.9,6.2,34271,4628,7.8,3.4,19844,3512,649,62,29099,2745,61.5,6.9,22850,3716,38.5,6.9,40000,5901,63.9,6.6,31940,3373,18.5,5.4,22407,17591,17.6,5.7,20500,10302,32,20,8036,4986,56.3,34.2,3333,11256,56.3,34.2,3333,11256,0.0,54.4,-,**,43.8,34.2,-,**,43.8,34.2,-,**,0.0,54.4,-,**,32.5,(X),(X),(X),33.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US93262,93262,ZCTA5 93262,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US93263,93263,ZCTA5 93263,5188,260,40833,1763,84.7,2.7,41162,1829,0.2,0.2,-,**,1.2,0.8,22045,16303,0.4,0.4,74583,41345,0.0,0.7,-,**,11.2,2.3,38510,7012,2.4,1.1,34167,10607,72.8,2.9,38195,2736,25.0,2.6,48871,7252,2.6,1.4,38477,13428,46.8,3.1,41138,3732,36.1,2.8,42397,7180,14.6,2.3,32500,6592,4510,219,41171,1797,58.4,3.5,36787,2643,41.6,3.5,48806,5976,70.1,4.6,47606,3119,19.4,3.4,23409,10200,10.6,3.0,28000,10857,678,163,26957,10070,28.2,9.7,15208,10635,27.9,9.6,14821,10556,0.3,0.4,-,**,71.8,9.7,34901,19217,46.0,14.3,25000,12676,25.8,12.1,56483,19852,33.7,(X),(X),(X),33.3,(X),(X),(X),28.2,(X),(X),(X)
8600000US93265,93265,ZCTA5 93265,1351,154,60587,15452,94.9,3.3,62347,22414,0.0,2.6,-,**,1.6,2.2,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,3.6,3.5,-,**,12.8,6.9,61382,30063,82.1,6.4,65529,26058,0.0,2.6,-,**,8.0,4.9,91471,30982,56.6,6.5,58021,20725,35.5,5.8,60518,14759,874,148,86500,17545,20.9,9.5,97371,10855,79.1,9.5,82287,10961,94.1,3.9,91324,16044,3.5,3.0,61250,61231,2.4,2.5,-,**,477,121,24293,14206,50.5,16.5,25104,19154,50.5,16.5,25104,19154,0.0,7.1,-,**,49.5,16.5,24239,47942,49.5,16.5,24239,47942,0.0,7.1,-,**,37.2,(X),(X),(X),36.8,(X),(X),(X),37.7,(X),(X),(X)
8600000US93266,93266,ZCTA5 93266,424,92,24122,9184,80.7,13.0,23581,7435,0.0,7.9,-,**,4.5,5.7,-,**,0.0,7.9,-,**,0.0,7.9,-,**,14.9,11.9,58533,35940,0.0,7.9,-,**,66.5,13.9,21316,8998,29.0,13.9,42153,7618,0.0,7.9,-,**,35.1,14.2,20592,12363,53.1,15.5,24375,12409,11.8,9.6,40833,21751,317,86,21743,13346,51.7,21.3,13906,6698,48.3,21.3,29957,26576,70.7,16.0,22105,12565,22.1,15.6,14722,21492,7.3,11.3,-,**,107,70,24899,40774,33.6,32.5,-,**,16.8,25.2,-,**,16.8,24.7,-,**,66.4,32.5,43973,13973,60.7,32.5,43705,18528,5.6,9.4,-,**,39.4,(X),(X),(X),29.7,(X),(X),(X),51.4,(X),(X),(X)
8600000US93267,93267,ZCTA5 93267,1807,153,33162,4931,93.2,5.1,33457,6119,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,6.5,5.1,31250,6467,0.2,0.5,-,**,55.9,8.3,27923,6127,44.1,8.3,49531,10144,9.5,6.2,19931,2478,34.6,6.8,29683,9531,36.7,7.7,36146,12135,19.1,6.1,34643,16503,1525,175,33221,6765,52.4,8.2,21519,7107,47.6,8.2,48313,18648,61.4,9.4,47820,15730,30.1,9.4,18832,4469,8.5,5.8,21250,25079,282,123,28636,8067,39.7,20.5,30449,2596,38.7,20.5,30353,2584,1.1,1.8,-,**,60.3,20.5,21071,5288,19.9,12.2,20500,9010,40.4,23.6,21218,32121,49.0,(X),(X),(X),44.7,(X),(X),(X),69.9,(X),(X),(X)
8600000US93268,93268,ZCTA5 93268,5481,277,46615,6994,90.4,2.5,48694,7691,0.8,1.1,-,**,0.4,0.5,33667,35854,1.4,1.0,38869,10866,0.0,0.6,-,**,4.6,1.8,45885,20133,2.4,1.5,58889,272008,21.5,3.3,39547,6828,73.9,3.2,50971,4790,10.1,3.3,40260,22467,35.2,4.1,50245,12180,35.8,3.7,51301,10199,18.8,1.9,37850,7048,4102,277,52344,6799,50.0,4.8,45323,13368,50.0,4.8,58315,6598,62.4,4.8,68616,11107,24.6,5.0,19300,4577,13.0,3.9,52969,16619,1379,186,26283,2960,44.2,8.8,17807,7691,35.8,8.0,14965,9418,8.4,5.3,19706,27512,55.8,8.8,30000,5378,39.1,8.4,30291,5552,16.8,6.7,27231,53698,27.4,(X),(X),(X),25.0,(X),(X),(X),27.0,(X),(X),(X)
