Region,CalYr,VehClass,MdlYr,Speed,Fuel,VMT,ROG_RUNEX,TOG_RUNEX,CO_RUNEX,NOx_RUNEX,CO2_RUNEX,PM10_RUNEX,PM2_5_RUNEX
Alpine,2016,All Other Buses,1998,45,DSL,0.165290313299,4.42135678737e-08,5.03337814305e-08,1.96795588843e-07,2.1632886479e-06,0.000192973202592,2.37698944135e-08,2.2741619303e-08
Alpine,2016,All Other Buses,1998,50,DSL,0.184986740534,4.7965673202e-08,5.46052677316e-08,1.97591107822e-07,2.4557097329e-06,0.000212315305421,2.84860522315e-08,2.72537582215e-08
Alpine,2016,All Other Buses,1998,55,DSL,0.271081304979,7.63221999642e-08,8.6887014915e-08,2.76882392183e-07,3.69281629859e-06,0.0003105060094,5.00729830176e-08,4.79068479374e-08
Alpine,2016,All Other Buses,1998,60,DSL,0.325749616041,1.01460752274e-07,1.1550534314e-07,3.29127373471e-07,4.47981868377e-06,0.000372808741038,6.66567942453e-08,6.37732508323e-08
Alpine,2016,All Other Buses,1998,65,DSL,0.0512637277564,1.5967037646e-08,1.81772569285e-08,5.17952907385e-08,7.05123551003e-07,5.86694960321e-05,1.04898842087e-08,1.00360964613e-08
Alpine,2016,All Other Buses,1998,70,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1998,75,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1998,80,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1998,85,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1998,90,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1999,5,DSL,0.00908194578521,5.21279154649e-08,5.93436637127e-08,5.59547693327e-08,3.63474593429e-07,2.40859128939e-05,1.22081508251e-08,1.16800316244e-08
Alpine,2016,All Other Buses,1999,10,DSL,0.0452065048244,1.95850544697e-07,2.22960936742e-07,2.42003929095e-07,1.4615156059e-06,0.000108861180916,4.91069928226e-08,4.69826460506e-08
Alpine,2016,All Other Buses,1999,15,DSL,0.0610130909089,1.340296455e-07,1.52582548892e-07,2.41706315655e-07,1.30319052462e-06,0.000120638005057,4.09470716694e-08,3.91757194744e-08
Alpine,2016,All Other Buses,1999,20,DSL,0.0647066002375,6.25475573765e-08,7.12056328725e-08,1.85595700594e-07,1.05143273749e-06,0.000104990797047,2.5251675719e-08,2.41592994052e-08
Alpine,2016,All Other Buses,1999,25,DSL,0.0673893579619,4.48234527917e-08,5.10280889844e-08,1.5278495831e-07,1.05895882421e-06,9.80769008697e-05,1.90077517752e-08,1.81854848473e-08
Alpine,2016,All Other Buses,1999,30,DSL,0.0810302433382,4.1577641554e-08,4.73329799656e-08,1.50712131414e-07,1.26486346743e-06,0.000110694694061,1.7788591735e-08,1.70190651307e-08
Alpine,2016,All Other Buses,1999,35,DSL,0.0955453290144,3.821173248e-08,4.35011487022e-08,1.4526482035e-07,1.48791196091e-06,0.000123444099189,1.66128268144e-08,1.58941632802e-08
